filepath,label
DAY/msasl_day_ASL_Weekday.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_ASL_Weekday.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Amazing_Grace.mp4,DAY
DAY/msasl_day_Amazing_Grace_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Amazing_Grace_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Amazing_Grace_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Amazing_Grace_aug_temporal.mp4,DAY
DAY/msasl_day_Aug_to_Oct_Voc_Captions.mp4.mkv,DAY
DAY/msasl_day_Aug_to_Oct_Voc_Captions.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Aug_to_Oct_Voc_Captions.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Aug_to_Oct_Voc_Captions.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Aug_to_Oct_Voc_Captions.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_DAY_(ALL_DAY).mp4.mkv,DAY
DAY/msasl_day_DAY_(ALL_DAY).mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_DAY_(ALL_DAY).mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_DAY_(ALL_DAY).mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_DAY_(ALL_DAY).mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Day.mp4.mkv,DAY
DAY/msasl_day_Day.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Day.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Day.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Day.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_How_to_Sign_Happy_Mothers_Day_in_Sign_Language_MOTHERS_DAY_2017.mp4.mkv,DAY
DAY/msasl_day_How_to_Sign_Happy_Mothers_Day_in_Sign_Language_MOTHERS_DAY_2017.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_How_to_Sign_Happy_Mothers_Day_in_Sign_Language_MOTHERS_DAY_2017.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_How_to_Sign_Happy_Mothers_Day_in_Sign_Language_MOTHERS_DAY_2017.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_How_to_Sign_Happy_Mothers_Day_in_Sign_Language_MOTHERS_DAY_2017.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_LASL_-_Ch_6_Vocab.mp4.mkv,DAY
DAY/msasl_day_LASL_-_Ch_6_Vocab.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_LASL_-_Ch_6_Vocab.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_LASL_-_Ch_6_Vocab.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_LASL_-_Ch_6_Vocab.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Lesson_5_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,DAY
DAY/msasl_day_Lesson_5_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Lesson_5_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Lesson_5_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Lesson_5_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Mary_Did_You_Know_ASL_vocabulary.mp4,DAY
DAY/msasl_day_Mary_Did_You_Know_ASL_vocabulary_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Mary_Did_You_Know_ASL_vocabulary_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Mary_Did_You_Know_ASL_vocabulary_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Mary_Did_You_Know_ASL_vocabulary_aug_temporal.mp4,DAY
DAY/msasl_day_Signing_Naturally_Unit_4_Vocabulary.mp4.mkv,DAY
DAY/msasl_day_Signing_Naturally_Unit_4_Vocabulary.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Signing_Naturally_Unit_4_Vocabulary.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Signing_Naturally_Unit_4_Vocabulary.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Signing_Naturally_Unit_4_Vocabulary.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_The_First_100_Signs_You_Need_to_Know.mp4.webm,DAY
DAY/msasl_day_The_First_100_Signs_You_Need_to_Know.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_The_First_100_Signs_You_Need_to_Know.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_The_First_100_Signs_You_Need_to_Know.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_The_First_100_Signs_You_Need_to_Know.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Time_Day_Voc.mp4.mkv,DAY
DAY/msasl_day_Time_Day_Voc.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Time_Day_Voc.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Time_Day_Voc.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Time_Day_Voc.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_UNIT_13_Vocabulary_-_turn_on_CC_-_Time_Days_of_the_Week_-_ASL_American_Sign_Language.mp4,DAY
DAY/msasl_day_UNIT_13_Vocabulary_-_turn_on_CC_-_Time_Days_of_the_Week_-_ASL_American_Sign_Language_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_UNIT_13_Vocabulary_-_turn_on_CC_-_Time_Days_of_the_Week_-_ASL_American_Sign_Language_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_UNIT_13_Vocabulary_-_turn_on_CC_-_Time_Days_of_the_Week_-_ASL_American_Sign_Language_aug_slight_rotation.mp4,DAY
DAY/msasl_day_UNIT_13_Vocabulary_-_turn_on_CC_-_Time_Days_of_the_Week_-_ASL_American_Sign_Language_aug_temporal.mp4,DAY
DAY/msasl_day_Unit_06_Vocabulary.mp4.webm,DAY
DAY/msasl_day_Unit_06_Vocabulary.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Unit_06_Vocabulary.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Unit_06_Vocabulary.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Unit_06_Vocabulary.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Unit_1_Vocabulary.mp4.mkv,DAY
DAY/msasl_day_Unit_1_Vocabulary.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Unit_1_Vocabulary.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Unit_1_Vocabulary.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Unit_1_Vocabulary.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_(Part_3)_(rev_2018).mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_(Part_3)_(rev_2018)_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_(Part_3)_(rev_2018)_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_(Part_3)_(rev_2018)_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_(Part_3)_(rev_2018)_aug_temporal.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_ASL_Level_1_-_American_Sign_Language.mp4.webm,DAY
DAY/msasl_day_Unit_2_Vocabulary_ASL_Level_1_-_American_Sign_Language.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_ASL_Level_1_-_American_Sign_Language.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_ASL_Level_1_-_American_Sign_Language.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Unit_2_Vocabulary_ASL_Level_1_-_American_Sign_Language.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Unit_6_Vocabularymp4.mp4.mkv,DAY
DAY/msasl_day_Unit_6_Vocabularymp4.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Unit_6_Vocabularymp4.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Unit_6_Vocabularymp4.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Unit_6_Vocabularymp4.mp4_aug_temporal.mp4,DAY
DAY/msasl_day_Useful_vocab.mp4,DAY
DAY/msasl_day_Useful_vocab_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_Useful_vocab_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_Useful_vocab_aug_slight_rotation.mp4,DAY
DAY/msasl_day_Useful_vocab_aug_temporal.mp4,DAY
DAY/msasl_day_day_-_ASL_sign_for_day.mp4.webm,DAY
DAY/msasl_day_day_-_ASL_sign_for_day.mp4_aug_brightness_contrast.mp4,DAY
DAY/msasl_day_day_-_ASL_sign_for_day.mp4_aug_horizontal_flip.mp4,DAY
DAY/msasl_day_day_-_ASL_sign_for_day.mp4_aug_slight_rotation.mp4,DAY
DAY/msasl_day_day_-_ASL_sign_for_day.mp4_aug_temporal.mp4,DAY
DAY/wlasl_14792.mp4,DAY
DAY/wlasl_14792_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14792_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14792_aug_slight_rotation.mp4,DAY
DAY/wlasl_14792_aug_temporal.mp4,DAY
DAY/wlasl_14793.mp4,DAY
DAY/wlasl_14793_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14793_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14793_aug_slight_rotation.mp4,DAY
DAY/wlasl_14793_aug_temporal.mp4,DAY
DAY/wlasl_14794.mp4,DAY
DAY/wlasl_14794_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14794_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14794_aug_slight_rotation.mp4,DAY
DAY/wlasl_14794_aug_temporal.mp4,DAY
DAY/wlasl_14795.mp4,DAY
DAY/wlasl_14795_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14795_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14795_aug_slight_rotation.mp4,DAY
DAY/wlasl_14795_aug_temporal.mp4,DAY
DAY/wlasl_14796.mp4,DAY
DAY/wlasl_14796_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14796_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14796_aug_slight_rotation.mp4,DAY
DAY/wlasl_14796_aug_temporal.mp4,DAY
DAY/wlasl_14799.mp4,DAY
DAY/wlasl_14799_aug_brightness_contrast.mp4,DAY
DAY/wlasl_14799_aug_horizontal_flip.mp4,DAY
DAY/wlasl_14799_aug_slight_rotation.mp4,DAY
DAY/wlasl_14799_aug_temporal.mp4,DAY
DAY/wlasl_69291.mp4,DAY
DAY/wlasl_69291_aug_brightness_contrast.mp4,DAY
DAY/wlasl_69291_aug_horizontal_flip.mp4,DAY
DAY/wlasl_69291_aug_slight_rotation.mp4,DAY
DAY/wlasl_69291_aug_temporal.mp4,DAY
DOOR/ASLLVD_DOOR__ASL_2006_10_10_scene7-2779-2817_camera1.mov,DOOR
DOOR/ASLLVD_DOOR__ASL_2006_10_10_scene7-2779-2817_camera1_aug_brightness_contrast.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2006_10_10_scene7-2779-2817_camera1_aug_horizontal_flip.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2006_10_10_scene7-2779-2817_camera1_aug_slight_rotation.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2006_10_10_scene7-2779-2817_camera1_aug_temporal.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2007_05_24_scene11-2980-3057_camera1.mov,DOOR
DOOR/ASLLVD_DOOR__ASL_2007_05_24_scene11-2980-3057_camera1_aug_brightness_contrast.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2007_05_24_scene11-2980-3057_camera1_aug_horizontal_flip.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2007_05_24_scene11-2980-3057_camera1_aug_slight_rotation.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2007_05_24_scene11-2980-3057_camera1_aug_temporal.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1146-1167_camera1.mov,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1146-1167_camera1_aug_brightness_contrast.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1146-1167_camera1_aug_horizontal_flip.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1146-1167_camera1_aug_slight_rotation.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1146-1167_camera1_aug_temporal.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1523-1564_camera1.mov,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1523-1564_camera1_aug_brightness_contrast.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1523-1564_camera1_aug_horizontal_flip.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1523-1564_camera1_aug_slight_rotation.mp4,DOOR
DOOR/ASLLVD_DOOR__ASL_2011_06_14_scene6-1523-1564_camera1_aug_temporal.mp4,DOOR
DOOR/desktop.ini,DOOR
DOOR/desktop_aug_brightness_contrast.mp4,DOOR
DOOR/desktop_aug_horizontal_flip.mp4,DOOR
DOOR/desktop_aug_slight_rotation.mp4,DOOR
DOOR/desktop_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL1_Class_8_New_SIGNS.mp4.mkv,DOOR
DOOR/msasl_door_ASL1_Class_8_New_SIGNS.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL1_Class_8_New_SIGNS.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL1_Class_8_New_SIGNS.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL1_Class_8_New_SIGNS.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_-_Classroom.mp4.mkv,DOOR
DOOR/msasl_door_ASL_-_Classroom.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_-_Classroom.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_-_Classroom.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_-_Classroom.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_1_Unit_1_Vocabulary.mp4.mkv,DOOR
DOOR/msasl_door_ASL_1_Unit_1_Vocabulary.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_1_Unit_1_Vocabulary.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_1_Unit_1_Vocabulary.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_1_Unit_1_Vocabulary.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_Door_.mp4,DOOR
DOOR/msasl_door_ASL_Door__aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_Door__aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_Door__aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_Door__aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_1_Vocabulary.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_1_Vocabulary_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_1_Vocabulary_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_1_Vocabulary_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_1_Vocabulary_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_2_-_Vocabulary.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_2_-_Vocabulary_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_2_-_Vocabulary_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_2_-_Vocabulary_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_I_-_Unit_2_-_Vocabulary_aug_temporal.mp4,DOOR
DOOR/msasl_door_ASL_school_vocab.mp4,DOOR
DOOR/msasl_door_ASL_school_vocab_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_ASL_school_vocab_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_ASL_school_vocab_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_ASL_school_vocab_aug_temporal.mp4,DOOR
DOOR/msasl_door_DOOR(2).mp4.mkv,DOOR
DOOR/msasl_door_DOOR(2).mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_DOOR(2).mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_DOOR(2).mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_DOOR(2).mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_DOOR(3).mp4.webm,DOOR
DOOR/msasl_door_DOOR(3).mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_DOOR(3).mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_DOOR(3).mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_DOOR(3).mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_DOOR.mp4,DOOR
DOOR/msasl_door_DOOR_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_DOOR_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_DOOR_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_DOOR_aug_temporal.mp4,DOOR
DOOR/msasl_door_Door.mp4.mkv,DOOR
DOOR/msasl_door_Door.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Door.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Door.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Door.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_First_100_Household_Items.mp4.mkv,DOOR
DOOR/msasl_door_First_100_Household_Items.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_First_100_Household_Items.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_First_100_Household_Items.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_First_100_Household_Items.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Furniture_Household_Items.mp4.mkv,DOOR
DOOR/msasl_door_Furniture_Household_Items.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Furniture_Household_Items.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Furniture_Household_Items.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Furniture_Household_Items.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Furniture_and_Objects_Vocabulary_ASL_-_American_Sign_Language.mp4,DOOR
DOOR/msasl_door_Furniture_and_Objects_Vocabulary_ASL_-_American_Sign_Language_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Furniture_and_Objects_Vocabulary_ASL_-_American_Sign_Language_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Furniture_and_Objects_Vocabulary_ASL_-_American_Sign_Language_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Furniture_and_Objects_Vocabulary_ASL_-_American_Sign_Language_aug_temporal.mp4,DOOR
DOOR/msasl_door_Introductions_B_Review.mp4.mkv,DOOR
DOOR/msasl_door_Introductions_B_Review.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Introductions_B_Review.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Introductions_B_Review.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Introductions_B_Review.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Learn_ASL_Basic_Furniture_Signs_in_American_Sign_Language_for_Beginners.mp4.webm,DOOR
DOOR/msasl_door_Learn_ASL_Basic_Furniture_Signs_in_American_Sign_Language_for_Beginners.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Learn_ASL_Basic_Furniture_Signs_in_American_Sign_Language_for_Beginners.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Learn_ASL_Basic_Furniture_Signs_in_American_Sign_Language_for_Beginners.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Learn_ASL_Basic_Furniture_Signs_in_American_Sign_Language_for_Beginners.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Learn_American_Sign_Language_Basic_Vocabulary.mp4,DOOR
DOOR/msasl_door_Learn_American_Sign_Language_Basic_Vocabulary_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Learn_American_Sign_Language_Basic_Vocabulary_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Learn_American_Sign_Language_Basic_Vocabulary_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Learn_American_Sign_Language_Basic_Vocabulary_aug_temporal.mp4,DOOR
DOOR/msasl_door_Places_in_school_ASL.mp4,DOOR
DOOR/msasl_door_Places_in_school_ASL_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Places_in_school_ASL_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Places_in_school_ASL_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Places_in_school_ASL_aug_temporal.mp4,DOOR
DOOR/msasl_door_Signing_Naturally_Unit_1_Vocabulary.mp4.webm,DOOR
DOOR/msasl_door_Signing_Naturally_Unit_1_Vocabulary.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Signing_Naturally_Unit_1_Vocabulary.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Signing_Naturally_Unit_1_Vocabulary.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Signing_Naturally_Unit_1_Vocabulary.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Unit_05_Vocabulary.mp4.webm,DOOR
DOOR/msasl_door_Unit_05_Vocabulary.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Unit_05_Vocabulary.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Unit_05_Vocabulary.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Unit_05_Vocabulary.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Unit_1_vocabulary_part_1.mp4.mkv,DOOR
DOOR/msasl_door_Unit_1_vocabulary_part_1.mp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Unit_1_vocabulary_part_1.mp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Unit_1_vocabulary_part_1.mp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Unit_1_vocabulary_part_1.mp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_Unit_5_Vocabularymp4.mp4,DOOR
DOOR/msasl_door_Unit_5_Vocabularymp4_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_Unit_5_Vocabularymp4_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_Unit_5_Vocabularymp4_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_Unit_5_Vocabularymp4_aug_temporal.mp4,DOOR
DOOR/msasl_door_deaffriendly_ASL_Vocabulary_-_Hotel.mp4,DOOR
DOOR/msasl_door_deaffriendly_ASL_Vocabulary_-_Hotel_aug_brightness_contrast.mp4,DOOR
DOOR/msasl_door_deaffriendly_ASL_Vocabulary_-_Hotel_aug_horizontal_flip.mp4,DOOR
DOOR/msasl_door_deaffriendly_ASL_Vocabulary_-_Hotel_aug_slight_rotation.mp4,DOOR
DOOR/msasl_door_deaffriendly_ASL_Vocabulary_-_Hotel_aug_temporal.mp4,DOOR
DOOR/wlasl_17324.mp4,DOOR
DOOR/wlasl_17324_aug_brightness_contrast.mp4,DOOR
DOOR/wlasl_17324_aug_horizontal_flip.mp4,DOOR
DOOR/wlasl_17324_aug_slight_rotation.mp4,DOOR
DOOR/wlasl_17324_aug_temporal.mp4,DOOR
DOOR/wlasl_17325.mp4,DOOR
DOOR/wlasl_17325_aug_brightness_contrast.mp4,DOOR
DOOR/wlasl_17325_aug_horizontal_flip.mp4,DOOR
DOOR/wlasl_17325_aug_slight_rotation.mp4,DOOR
DOOR/wlasl_17325_aug_temporal.mp4,DOOR
DOOR/wlasl_17326.mp4,DOOR
DOOR/wlasl_17326_aug_brightness_contrast.mp4,DOOR
DOOR/wlasl_17326_aug_horizontal_flip.mp4,DOOR
DOOR/wlasl_17326_aug_slight_rotation.mp4,DOOR
DOOR/wlasl_17326_aug_temporal.mp4,DOOR
DOOR/wlasl_17327.mp4,DOOR
DOOR/wlasl_17327_aug_brightness_contrast.mp4,DOOR
DOOR/wlasl_17327_aug_horizontal_flip.mp4,DOOR
DOOR/wlasl_17327_aug_slight_rotation.mp4,DOOR
DOOR/wlasl_17327_aug_temporal.mp4,DOOR
DOOR/wlasl_17330.mp4,DOOR
DOOR/wlasl_17330_aug_brightness_contrast.mp4,DOOR
DOOR/wlasl_17330_aug_horizontal_flip.mp4,DOOR
DOOR/wlasl_17330_aug_slight_rotation.mp4,DOOR
DOOR/wlasl_17330_aug_temporal.mp4,DOOR
DRINK/ASLLVD_DRINK__ASL_2006_10_10_scene7-2397-2405_camera1.mov,DRINK
DRINK/ASLLVD_DRINK__ASL_2006_10_10_scene7-2397-2405_camera1_aug_brightness_contrast.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2006_10_10_scene7-2397-2405_camera1_aug_horizontal_flip.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2006_10_10_scene7-2397-2405_camera1_aug_slight_rotation.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2006_10_10_scene7-2397-2405_camera1_aug_temporal.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2007_05_24_scene11-2578-2622_camera1.mov,DRINK
DRINK/ASLLVD_DRINK__ASL_2007_05_24_scene11-2578-2622_camera1_aug_brightness_contrast.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2007_05_24_scene11-2578-2622_camera1_aug_horizontal_flip.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2007_05_24_scene11-2578-2622_camera1_aug_slight_rotation.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2007_05_24_scene11-2578-2622_camera1_aug_temporal.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_11_scene81-2260-2301_camera1.mov,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_11_scene81-2260-2301_camera1_aug_brightness_contrast.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_11_scene81-2260-2301_camera1_aug_horizontal_flip.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_11_scene81-2260-2301_camera1_aug_slight_rotation.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_11_scene81-2260-2301_camera1_aug_temporal.mp4,DRINK
DRINK/ASLLVD_DRINK__ASL_2008_01_18_scene24-2880-2910_camera1.mov,DRINK
